Start: 2026-06-26 14:15:40 | lat 44.530200 lon 14.470600
Temp: 39.17 C  ; Humidity: 17.50 %  ; Pressure: 1016.09 hPa
Reference voltage: 101.75 mV
Offset Calibration: 101.87 +/- 0.04 mV   101.74 +/- 0.04 mV
elevation,mean_ch0,stddev_ch0,mean_ch1,stddev_ch1,temp_c
[24.8387,9.9010,0.0230,70.2394,0.0491,36.3300]
[24.8387,9.8930,0.0232,70.2145,0.0500,36.3500]
[24.7480,75.0129,0.0608,9.8756,0.0260,36.3100]
[24.7480,75.0223,0.0528,9.8792,0.0130,36.2900]
[24.7480,74.9720,0.0594,9.8667,0.0257,36.2800]
[24.7480,74.9019,0.0612,9.8605,0.0247,36.2300]
[24.7480,74.8998,0.0360,9.8614,0.0215,36.2200]
[24.7480,74.8807,0.0589,9.8659,0.0190,36.2100]
[24.7480,74.8506,0.0533,9.8601,0.0197,36.2100]
[24.7480,74.8087,0.0345,9.8620,0.0169,36.1900]
[24.7480,74.8540,0.0726,9.8601,0.0202,36.1500]
[24.7480,74.7558,0.0451,9.8304,0.0163,36.1300]
[24.7480,9.8278,0.0183,69.8652,0.0413,36.1300]
[24.7480,9.7934,0.0194,69.7539,0.0447,36.0700]
[24.7480,9.7822,0.0167,69.7162,0.0501,36.0700]
[24.7480,9.7692,0.0254,69.7348,0.0543,36.0400]
[24.7480,9.7585,0.0165,69.6727,0.0574,36.0700]
[24.7480,9.7674,0.0192,69.6059,0.0507,35.9900]
[24.7480,9.7562,0.0226,69.6015,0.0339,35.9700]
[24.7480,9.7453,0.0169,69.5773,0.0391,35.9400]
[24.7480,9.7342,0.0159,69.5242,0.0319,35.8500]
[24.7480,9.7334,0.0213,69.4746,0.0523,35.8000]
[24.6572,73.9841,0.0380,9.7346,0.0235,35.7700]
[24.6572,73.9236,0.0596,9.7035,0.0186,35.7500]
[24.6572,73.9110,0.0477,9.7044,0.0217,35.7600]
[24.6572,73.9526,0.0420,9.7046,0.0169,35.7200]
[24.6572,73.9140,0.0365,9.7007,0.0181,35.7700]
[24.6572,73.8211,0.0631,9.6788,0.0179,35.8000]
[24.6572,73.7784,0.0373,9.6690,0.0197,35.8300]
[24.6572,73.8034,0.0470,9.6597,0.0263,35.8700]
[24.6572,73.7602,0.0350,9.6494,0.0228,35.9000]
[24.6572,73.7127,0.0562,9.6343,0.0264,35.9200]
[24.6572,9.6777,0.0345,69.1039,0.0476,35.9800]
[24.6572,9.6723,0.0162,69.0527,0.0360,36.0000]
[24.6572,9.6605,0.0198,69.0240,0.0525,36.0000]
[24.6572,9.6647,0.0222,68.9989,0.0439,36.0000]
[24.6572,9.6555,0.0220,68.9651,0.0458,36.0200]
[24.6572,9.6618,0.0215,68.9446,0.0488,35.9700]
[24.6572,9.6892,0.0228,69.0153,0.0484,35.9500]
[24.6572,9.6642,0.0233,68.9223,0.0536,35.9900]
[24.6572,9.6578,0.0181,68.9178,0.0461,36.0300]
[24.6572,9.6477,0.0296,68.8583,0.0507,35.9600]
[24.5694,73.3149,0.0543,9.5498,0.0197,35.9700]
[24.5694,73.2702,0.0732,9.5347,0.0223,35.9400]
[24.5694,73.2308,0.0459,9.5219,0.0140,35.9700]
[24.5694,73.2290,0.0519,9.5325,0.0229,35.8100]
[24.5694,73.1819,0.0528,9.5171,0.0195,35.8100]
[24.5694,73.1803,0.0419,9.5090,0.0200,35.8400]
[24.5694,73.1805,0.0540,9.5094,0.0273,35.7600]
[24.5694,73.1386,0.0523,9.5099,0.0244,35.7700]
[24.5694,73.1006,0.0375,9.4958,0.0145,35.7300]
[24.5694,73.0840,0.0413,9.5006,0.0254,35.7200]
[24.5694,9.6314,0.0188,68.6390,0.0364,35.6800]
[24.5694,9.6337,0.0327,68.5872,0.0448,35.6300]
[24.5694,9.6199,0.0178,68.5772,0.0445,35.6100]
[24.5694,9.6200,0.0244,68.5904,0.0284,35.6200]
[24.5694,9.5998,0.0270,68.4774,0.1056,35.6100]
[24.5694,9.5846,0.0236,68.4274,0.0475,35.6200]
[24.5694,9.5815,0.0231,68.3824,0.0472,35.6600]
[24.5694,9.5803,0.0200,68.4043,0.0389,35.6700]
[24.5694,9.5836,0.0283,68.3520,0.0647,35.7100]
[24.5694,9.5684,0.0221,68.3292,0.0659,35.7300]
[24.4641,76.6914,0.0823,10.2115,0.0211,35.8500]
[24.4641,76.6233,0.0818,10.1835,0.0162,35.8600]
[24.4641,75.7243,0.0717,10.1984,0.0215,35.8900]
[24.4641,75.6197,0.0970,10.1981,0.0272,35.9200]
[24.4641,75.6482,0.0728,10.1857,0.0233,35.9300]
[24.4641,75.5900,0.0566,10.1935,0.0218,35.9500]
[24.4641,75.5940,0.0860,10.1749,0.0269,35.9400]
[24.4641,75.6421,0.0780,10.1730,0.0234,35.9300]
[24.4641,75.5718,0.0717,10.1551,0.0244,35.9000]
[24.4641,75.4900,0.0656,10.1382,0.0188,35.9400]
[24.4641,10.5032,0.0245,72.6087,0.0703,35.9000]
[24.4641,10.4918,0.0185,72.5514,0.0725,35.9300]
[24.4641,10.4809,0.0240,72.5581,0.0643,35.9700]
[24.4641,10.4759,0.0272,72.4933,0.0478,35.9900]
[24.4641,10.4583,0.0139,72.4783,0.0634,36.0200]
[24.4641,10.4504,0.0235,72.4448,0.0848,36.0400]
[24.4641,10.4481,0.0218,72.3916,0.0463,36.0200]
[24.4641,10.4276,0.0258,72.3366,0.0772,36.0100]
[24.4641,10.4481,0.0264,72.3569,0.0492,35.9900]
[24.4641,10.4573,0.0236,72.3694,0.0534,35.9900]
[24.3763,74.8228,0.0742,10.3219,0.0257,35.9700]
[24.3763,74.7791,0.0702,10.3094,0.0255,35.9600]
[24.3763,74.8287,0.1284,10.3053,0.0337,35.9300]
[24.3763,74.7036,0.0633,10.2895,0.0246,35.9300]
[24.3763,74.7255,0.0390,10.2940,0.0175,35.9000]
[24.3763,74.6717,0.0453,10.2875,0.0245,35.9100]
[24.3763,74.5806,0.0511,10.2689,0.0229,35.9300]
[24.3763,74.5770,0.0409,10.2577,0.0216,35.9500]
[24.3763,74.5663,0.0436,10.2642,0.0189,35.9600]
[24.3763,74.4913,0.0406,10.2473,0.0240,35.9800]
[24.3763,10.3879,0.0183,71.8882,0.0244,36.0000]
[24.3763,10.3618,0.0195,71.7987,0.0364,35.9800]
[24.3763,10.3649,0.0233,71.8197,0.0436,35.9600]
[24.3763,10.3558,0.0237,71.7389,0.0405,35.8800]
[24.3763,10.3442,0.0248,71.7059,0.0361,35.8900]
[24.3763,10.3207,0.0328,71.6789,0.0656,35.9000]
[24.3763,10.3321,0.0274,71.6614,0.0618,35.9200]
[24.3763,10.3584,0.0224,71.6840,0.0772,35.8800]
[24.3763,10.3466,0.0263,71.6357,0.0564,35.8500]
[24.3763,10.3519,0.0316,71.6408,0.0643,35.8400]
[24.2857,73.8870,0.0360,10.1043,0.0256,35.8600]
[24.2857,73.8029,0.0580,10.0799,0.0282,35.9000]
[24.2857,73.7002,0.0348,10.0559,0.0198,35.9400]
[24.2857,73.7510,0.0352,10.0549,0.0163,35.9700]
[24.2857,74.7821,0.7276,10.0552,0.0223,35.9400]
[24.2857,74.1564,0.0468,10.0370,0.0185,35.9100]
[24.2857,74.0950,0.0534,10.0313,0.0243,35.8700]
[24.2857,74.1178,0.0579,10.0242,0.0239,35.8600]
[24.2857,74.0829,0.0418,10.0297,0.0247,35.8800]
[24.2857,74.0259,0.0453,10.0089,0.0168,35.8900]
[24.2857,10.2757,0.0256,71.2896,0.0575,35.8700]
[24.2857,10.2619,0.0267,71.2129,0.0561,35.8700]
[24.2857,10.2377,0.0198,71.1389,0.0635,35.9000]
[24.2857,10.2419,0.0176,71.1648,0.0473,35.8800]
[24.2857,10.2426,0.0260,71.1426,0.0464,35.8600]
[24.2857,10.2273,0.0186,71.0965,0.0409,35.8800]
[24.2857,10.2446,0.0198,71.1158,0.0419,35.8700]
[24.2857,10.2341,0.0242,71.0628,0.0487,35.9000]
[24.2857,10.2080,0.0148,71.0326,0.0321,35.9300]
[24.2857,10.2123,0.0267,71.0241,0.0515,35.9400]
[24.1980,73.7821,0.0534,10.0061,0.0167,35.9100]
[24.1980,73.7424,0.0425,9.9919,0.0228,35.8800]
[24.1980,73.7255,0.0396,9.9764,0.0237,35.8800]
[24.1980,73.7002,0.0565,9.9651,0.0197,35.8900]
[24.1980,73.6423,0.0484,9.9519,0.0318,35.9100]
[24.1980,73.5642,0.0445,9.9494,0.0192,35.9100]
[24.1980,73.5789,0.1162,9.9510,0.0200,35.9100]
[24.1980,73.4616,0.0381,9.9287,0.0159,35.9200]
[24.1980,73.4454,0.0540,9.9283,0.0257,35.9100]
[24.1980,73.3941,0.0690,9.9037,0.0232,35.9000]
[24.1980,10.1511,0.0287,70.4963,0.0612,35.8500]
[24.1980,10.1449,0.0244,70.4682,0.0451,35.8200]
[24.1980,10.1303,0.0168,70.4165,0.0307,35.8300]
[24.1980,10.1412,0.0211,70.4201,0.0447,35.8400]
[24.1980,10.1294,0.0310,70.3782,0.0381,35.8400]
[24.1980,10.1336,0.0278,70.3681,0.0608,35.8500]
[24.1980,10.1122,0.0270,70.3067,0.0448,35.8800]
[24.1980,10.1067,0.0273,70.2977,0.0401,35.8200]
[24.1980,10.0787,0.0240,70.2058,0.0614,35.8400]
[24.1980,10.0886,0.0309,70.1972,0.0458,35.8100]
[24.1074,73.1970,0.0773,9.7939,0.0303,35.8400]
[24.1074,73.1720,0.0707,9.7781,0.0237,35.8500]
[24.1074,73.1205,0.0717,9.7690,0.0137,35.8200]
[24.1074,73.0492,0.0376,9.7689,0.0286,35.6600]
[24.1074,73.0533,0.0545,9.7657,0.0348,35.7100]
[24.1074,73.0782,0.0596,9.7984,0.0221,35.6700]
[24.1074,73.0118,0.0528,9.7800,0.0247,35.6400]
[24.1074,72.9772,0.0356,9.7687,0.0182,35.6500]
[24.1074,72.9096,0.0425,9.7640,0.0262,35.6400]
[24.1074,72.8641,0.0372,9.7536,0.0170,35.6300]
[24.1074,10.0351,0.0235,69.7616,0.0568,35.6300]
[24.1074,10.0298,0.0335,69.7490,0.0806,35.6100]
[24.1074,10.0296,0.0253,69.7057,0.0452,35.5700]
[24.1074,10.0304,0.0220,69.6758,0.0495,35.6100]
[24.1074,10.0234,0.0287,69.6455,0.0500,35.6400]
[24.1074,10.0149,0.0261,69.6037,0.0697,35.6700]
[24.1074,10.0026,0.0302,69.5862,0.0779,35.6600]
[24.1074,9.9861,0.0328,69.5029,0.0734,35.6800]
[24.1074,9.9857,0.0197,69.5060,0.0470,35.6600]
[24.1074,9.9788,0.0312,69.4780,0.0418,35.6700]
[24.0051,70.4884,0.0496,9.4187,0.0313,35.7800]
[24.0051,70.4312,0.0503,9.3890,0.0185,35.8000]
[24.0051,70.3563,0.0705,9.3780,0.0254,35.8200]
[24.0051,70.3696,0.0517,9.3724,0.0298,35.8300]
[24.0051,70.3442,0.0670,9.3606,0.0400,35.8500]
[24.0051,70.3312,0.0400,9.3745,0.0265,35.8600]
[24.0051,70.2415,0.0423,9.3560,0.0341,35.8800]
[24.0051,70.1768,0.0516,9.3477,0.0169,35.8600]
[24.0051,70.1752,0.0614,9.3408,0.0193,35.8700]
[24.0051,70.1122,0.0512,9.3272,0.0160,35.8700]
[24.0051,9.5758,0.0219,66.6478,0.0463,35.8800]
[24.0051,9.5693,0.0180,66.6459,0.0733,35.8500]
[24.0051,9.5604,0.0247,66.5988,0.0559,35.8600]
[24.0051,9.5335,0.0242,66.5057,0.0462,35.8800]
[24.0051,9.5311,0.0257,66.5458,0.0333,35.8700]
[24.0051,9.5281,0.0176,66.5779,0.1151,35.8000]
[24.0051,9.5268,0.0296,66.4927,0.0600,35.8000]
[24.0051,9.5201,0.0304,66.4162,0.0391,35.8200]
[24.0051,9.5193,0.0222,66.4962,0.0812,35.7900]
[24.0051,9.5003,0.0214,66.4187,0.0350,35.7500]
[23.9145,69.2733,0.5851,9.2067,0.0256,35.7400]
[23.9145,68.9357,0.1448,9.1981,0.0186,35.7200]
[23.9145,68.8932,0.0655,9.2036,0.0202,35.7300]
[23.9145,68.8233,0.0337,9.1807,0.0177,35.7300]
[23.9145,68.8139,0.0446,9.1703,0.0200,35.7300]
[23.9145,68.7632,0.0571,9.1570,0.0243,35.7200]
[23.9145,68.7585,0.0391,9.1725,0.0256,35.7000]
[23.9145,68.8250,0.0443,9.1767,0.0201,35.6900]
[23.9145,68.7577,0.0381,9.1480,0.0241,35.6400]
[23.9145,68.6903,0.0624,9.1569,0.0327,35.6400]
[23.9145,9.4618,0.0292,66.0727,0.1362,35.6100]
[23.9145,9.4463,0.0258,66.1059,0.0590,35.6100]
[23.9145,9.4469,0.0228,66.1381,0.0624,35.6400]
[23.9145,9.4359,0.0216,66.0899,0.0464,35.6500]
[23.9145,9.4507,0.0316,66.0614,0.0875,35.6500]
[23.9145,9.4379,0.0273,66.0794,0.0925,35.6400]
[23.9145,9.4326,0.0287,66.0254,0.0527,35.6200]
[23.9145,9.4248,0.0229,65.9362,0.0605,35.6400]
[23.9145,9.4130,0.0279,65.9096,0.0544,35.6600]
[23.9145,9.4091,0.0308,65.8931,0.0629,35.6900]
[23.8269,69.1548,0.0560,9.1439,0.0254,35.6800]
[23.8269,69.1163,0.0580,9.1325,0.0338,35.6600]
[23.8269,69.0885,0.0396,9.1375,0.0290,35.6700]
[23.8269,69.0650,0.0501,9.1293,0.0290,35.6400]
[23.8269,68.9729,0.0586,9.1149,0.0265,35.6300]
[23.8269,68.9500,0.0624,9.1189,0.0266,35.6200]
[23.8269,68.9862,0.0481,9.1262,0.0322,35.6300]
[23.8269,68.9393,0.0684,9.1146,0.0263,35.6600]
[23.8269,68.8999,0.0524,9.1106,0.0344,35.6800]
[23.8269,68.8615,0.0540,9.0915,0.0315,35.6900]
[23.8269,9.3114,0.0308,64.4987,0.0546,35.6700]
[23.8269,9.2888,0.0258,64.4234,0.0419,35.6600]
[23.8269,9.2814,0.0315,64.3778,0.0492,35.6200]
[23.8269,9.2847,0.0315,64.3926,0.0543,35.6400]
[23.8269,9.2751,0.0284,64.3428,0.0662,35.6800]
[23.8269,9.2679,0.0272,64.3040,0.0557,35.7000]
[23.8269,9.2646,0.0231,64.2858,0.0575,35.7300]
[23.8269,9.2432,0.0274,64.2191,0.0545,35.7600]
[23.8269,9.2276,0.0264,64.1570,0.0475,35.7800]
[23.8269,9.2403,0.0295,64.2065,0.0594,35.8000]
[23.7364,67.7140,0.0553,8.9987,0.0222,35.8300]
[23.7364,67.6714,0.0562,8.9965,0.0340,35.8000]
[23.7364,67.6506,0.0636,8.9833,0.0244,35.8200]
[23.7364,67.6002,0.0606,8.9740,0.0347,35.8500]
[23.7364,67.6172,0.0373,8.9735,0.0282,35.8700]
[23.7364,67.5386,0.0301,8.9601,0.0288,35.8600]
[23.7364,67.4804,0.1430,8.9501,0.0351,35.8300]
[23.7364,67.5724,0.0669,8.9660,0.0328,35.8200]
[23.7364,67.4928,0.0512,8.9458,0.0360,35.7800]
[23.7364,67.4916,0.0545,8.9413,0.0400,35.7800]
[23.7364,9.1414,0.0255,64.6839,0.0441,35.7900]
[23.7364,9.1356,0.0231,64.7124,0.0417,35.8000]
[23.7364,9.1275,0.0275,64.6631,0.0482,35.8100]
[23.7364,9.1281,0.0308,64.6624,0.0736,35.8300]
[23.7364,9.1135,0.0238,64.6554,0.0485,35.8100]
[23.7364,9.1095,0.0306,64.6835,0.0537,35.8200]
[23.7364,9.0999,0.0276,64.6255,0.0655,35.8000]
[23.7364,9.1020,0.0288,64.5932,0.0588,35.7900]
[23.7364,9.0864,0.0265,64.5720,0.0472,35.8000]
[23.7364,9.0873,0.0290,64.6024,0.0573,35.7500]
[23.6459,67.7597,0.0377,8.9433,0.0291,35.7400]
[23.6459,67.6706,0.0486,8.9214,0.0231,35.7500]
[23.6459,67.6609,0.0486,8.9188,0.0268,35.7600]
[23.6459,67.6583,0.0683,8.9119,0.0306,35.7800]
[23.6459,67.5342,0.0695,8.8964,0.0218,35.7800]
[23.6459,67.5860,0.0712,8.9039,0.0254,35.7600]
[23.6459,67.5042,0.0560,8.8935,0.0258,35.7600]
[23.6459,67.5720,0.0603,8.9016,0.0305,35.7600]
[23.6459,67.4322,0.0536,8.9032,0.0266,35.7200]
[23.6459,67.3631,0.0832,8.8750,0.0208,35.7100]
[23.6459,9.0590,0.0236,64.3902,0.0745,35.7100]
[23.6459,9.0487,0.0289,64.4487,0.0438,35.6900]
[23.6459,9.0499,0.0295,64.4487,0.0476,35.6700]
[23.6459,9.0514,0.0273,64.4278,0.0691,35.6500]
[23.6459,9.0572,0.0411,64.4463,0.0432,35.6800]
[23.6459,9.0398,0.0234,64.4202,0.0519,35.7000]
[23.6459,9.0365,0.0261,64.4205,0.0685,35.7300]
[23.6459,9.0196,0.0348,64.3635,0.0655,35.7600]
[23.6459,9.0130,0.0298,64.3360,0.0569,35.7800]
[23.6459,9.0002,0.0294,64.2956,0.0432,35.8100]
[23.5555,65.2986,0.0376,8.2741,0.0336,35.8200]
[23.5555,65.2390,0.0462,8.2523,0.0249,35.8400]
[23.5555,65.2193,0.0398,8.2397,0.0260,35.8400]
[23.5555,65.1716,0.0582,8.2262,0.0320,35.8600]
[23.5555,65.1055,0.0444,8.2174,0.0312,35.8600]
[23.5555,65.0748,0.0495,8.2024,0.0286,35.8600]
[23.5555,65.0816,0.0421,8.2043,0.0205,35.8500]
[23.5555,65.0617,0.0701,8.2060,0.0229,35.8600]
[23.5555,64.9944,0.0576,8.1795,0.0295,35.8800]
[23.5555,64.9647,0.0642,8.1824,0.0291,35.8900]
[23.5555,8.3521,0.0226,61.8014,0.0371,35.9000]
[23.5555,8.3300,0.0239,61.7231,0.0366,35.9000]
[23.5555,8.3377,0.0224,61.7214,0.0477,35.9000]
[23.5555,8.3323,0.0352,61.6841,0.0494,35.8900]
[23.5555,8.3393,0.0260,61.6528,0.0251,35.8200]
[23.5555,8.3222,0.0256,61.6548,0.0504,35.7800]
[23.5555,8.3334,0.0360,61.6605,0.0542,35.7600]
[23.5555,8.3328,0.0274,61.6340,0.0459,35.7300]
[23.5555,8.3212,0.0335,61.5740,0.0516,35.7100]
[23.5555,8.3058,0.0330,61.5424,0.0405,35.7000]
[23.4679,64.7887,0.0322,8.1621,0.0220,35.6600]
[23.4679,64.7257,0.0435,8.1491,0.0297,35.6600]
[23.4679,64.7228,0.0374,8.1464,0.0260,35.7000]
[23.4679,64.6784,0.0544,8.1288,0.0327,35.7300]
[23.4679,64.6458,0.0496,8.1249,0.0271,35.7700]
[23.4679,64.6155,0.0501,8.1163,0.0317,35.7800]
[23.4679,64.5760,0.0494,8.1081,0.0353,35.7700]
[23.4679,64.5899,0.0422,8.1074,0.0328,35.7400]
[23.4679,64.5437,0.0305,8.1153,0.0245,35.6900]
[23.4679,64.5460,0.0511,8.1189,0.0351,35.6500]
[23.4679,8.2634,0.0278,61.1693,0.0555,35.6000]
[23.4679,8.2476,0.0233,61.1265,0.0380,35.5700]
[23.4679,8.2446,0.0243,61.1272,0.0483,35.5500]
[23.4679,8.2394,0.0333,61.0924,0.0464,35.5500]
[23.4679,8.2372,0.0409,61.0459,0.0502,35.5000]
[23.4679,8.2365,0.0418,61.0373,0.0551,35.5100]
[23.4679,8.2276,0.0363,61.0130,0.0536,35.5100]
[23.4679,8.2298,0.0399,60.9740,0.0564,35.4900]
[23.4679,8.2244,0.0398,61.0140,0.0634,35.4500]
[23.4679,8.2288,0.0314,60.9902,0.0603,35.4200]
[23.3775,63.6409,0.0538,8.0034,0.0207,35.4200]
[23.3775,63.6152,0.0566,7.9941,0.0289,35.4500]
[23.3775,63.5637,0.0422,7.9829,0.0275,35.4800]
[23.3775,63.5170,0.0422,7.9760,0.0263,35.5400]
[23.3775,63.5327,0.0379,7.9777,0.0308,35.5700]
[23.3775,63.4857,0.0525,7.9814,0.0238,35.6100]
[23.3775,63.4943,0.0479,7.9706,0.0283,35.6400]
[23.3775,63.4332,0.0365,7.9615,0.0298,35.6700]
[23.3775,63.4122,0.0407,7.9701,0.0243,35.6300]
[23.3775,63.3598,0.0561,7.9668,0.0361,35.6300]
[23.3775,8.1535,0.0341,60.2626,0.0432,35.5600]
[23.3775,8.1412,0.0296,60.2114,0.0362,35.5800]
[23.3775,8.1256,0.0321,60.1838,0.0411,35.6100]
[23.3775,8.1170,0.0296,60.1393,0.0496,35.6200]
[23.3775,8.1248,0.0374,60.1494,0.0510,35.6000]
[23.3775,8.1046,0.0433,60.0749,0.0733,35.6000]
[23.3775,8.1126,0.0422,60.1193,0.0604,35.6200]
[23.3775,8.1147,0.0369,60.1439,0.0491,35.6000]
[23.3775,8.1033,0.0535,60.0876,0.0579,35.5900]
[23.3775,8.1032,0.0437,60.0881,0.0440,35.6100]
[23.2871,63.3928,0.0419,7.9130,0.0279,35.5600]
[23.2871,63.3790,0.0470,7.9016,0.0313,35.5100]
[23.2871,63.2924,0.0399,7.8877,0.0297,35.4900]
[23.2871,63.3565,0.0475,7.8838,0.0439,35.5000]
[23.2871,63.3518,0.0566,7.8864,0.0419,35.5000]
[23.2871,63.3281,0.0449,7.8845,0.0389,35.5000]
[23.2871,63.2891,0.0684,7.8737,0.0536,35.4800]
[23.2871,63.2806,0.0844,7.8726,0.0538,35.4500]
[23.2871,63.2072,0.0444,7.8614,0.0390,35.4600]
[23.2871,63.2250,0.0421,7.8614,0.0407,35.4600]
[23.2871,8.0609,0.0280,59.9368,0.0549,35.4300]
[23.2871,8.0421,0.0383,59.9058,0.0425,35.4300]
[23.2871,8.0381,0.0348,59.8695,0.0558,35.4400]
[23.2871,8.0353,0.0427,59.8546,0.0570,35.4800]
[23.2871,8.0284,0.0319,59.8547,0.0511,35.5200]
[23.2871,8.0127,0.0377,59.8190,0.0496,35.5500]
[23.2871,8.0085,0.0476,59.8326,0.0536,35.5900]
[23.2871,8.0135,0.0350,59.8148,0.0556,35.6300]
[23.2871,8.0009,0.0378,59.8031,0.0496,35.6700]
[23.2871,7.9984,0.0327,59.8123,0.0484,35.7000]
[23.1968,62.8848,0.0420,7.8194,0.0244,35.7500]
[23.1968,62.8593,0.0450,7.7976,0.0370,35.7800]
[23.1968,62.8225,0.0406,7.7926,0.0344,35.7800]
[23.1968,62.8111,0.0373,7.7945,0.0368,35.7700]
[23.1968,62.8262,0.0395,7.7874,0.0293,35.8000]
[23.1968,62.7875,0.0380,7.7735,0.0331,35.8300]
[23.1968,62.7048,0.0322,7.7706,0.0264,35.8700]
[23.1968,62.6809,0.0514,7.7570,0.0410,35.9000]
[23.1968,62.6853,0.0488,7.7551,0.0283,35.8900]
[23.1968,62.7179,0.0545,7.7652,0.0350,35.8600]
[23.1968,7.9237,0.0297,58.9394,0.0441,35.7800]
[23.1968,7.9222,0.0328,58.9351,0.0546,35.7300]
[23.1968,7.9140,0.0389,58.9361,0.0520,35.6800]
[23.1968,7.9024,0.0420,58.8999,0.0471,35.6400]
[23.1968,7.8988,0.0369,58.8369,0.0565,35.6600]
[23.1968,7.9021,0.0346,58.8653,0.0422,35.6100]
[23.1968,7.8979,0.0368,58.8544,0.0434,35.6200]
[23.1968,7.8951,0.0307,58.8663,0.0474,35.5800]
[23.1968,7.8874,0.0353,58.8222,0.0522,35.6100]
[23.1968,7.8797,0.0428,58.8512,0.0478,35.5700]
[23.1065,62.3538,0.0342,7.6844,0.0225,35.6300]
[23.1065,62.3362,0.0410,7.6681,0.0314,35.6500]
[23.1065,62.3336,0.0542,7.6682,0.0371,35.6600]
[23.1065,62.2958,0.0386,7.6552,0.0267,35.6400]
[23.1065,62.2742,0.0608,7.6485,0.0239,35.6600]
[23.1065,62.2542,0.0748,7.6406,0.0352,35.6500]
[23.1065,62.2040,0.0743,7.6410,0.0247,35.6700]
[23.1065,62.2092,0.0600,7.6358,0.0301,35.6600]
[23.1065,62.1813,0.0481,7.6319,0.0244,35.6400]
[23.1065,62.1542,0.0570,7.6388,0.0340,35.6000]
[23.1065,7.7729,0.0180,58.8084,0.0415,35.5900]
[23.1065,7.7678,0.0243,58.7833,0.0451,35.5700]
[23.1065,7.7566,0.0293,58.7701,0.0298,35.6000]
[23.1065,7.7686,0.0335,58.8163,0.0473,35.6300]
[23.1065,7.7419,0.0261,58.7335,0.0592,35.6500]
[23.1065,7.7600,0.0248,58.7591,0.0370,35.6700]
[23.1065,7.7460,0.0283,58.7359,0.0722,35.6900]
[23.1065,7.7342,0.0292,58.7178,0.0785,35.7300]
[23.1065,7.7256,0.0292,58.6671,0.0560,35.7600]
[23.1065,7.7262,0.0272,58.6661,0.0591,35.7700]
[23.0191,61.6777,0.0504,7.5876,0.0263,35.8000]
[23.0191,61.6812,0.0460,7.5868,0.0231,35.8000]
[23.0191,61.6610,0.0464,7.5824,0.0257,35.7900]
[23.0191,61.6280,0.0567,7.5728,0.0312,35.7800]
[23.0191,61.5812,0.0534,7.5655,0.0251,35.7600]
[23.0191,61.5939,0.0370,7.5725,0.0240,35.7600]
[23.0191,61.5712,0.0417,7.5653,0.0262,35.7200]
[23.0191,61.5817,0.0619,7.5645,0.0288,35.7200]
[23.0191,61.5910,0.0397,7.5733,0.0365,35.7200]
[23.0191,61.5603,0.0284,7.5674,0.0257,35.7100]
[23.0191,7.7097,0.0269,58.6956,0.0381,35.7200]
[23.0191,7.6764,0.0235,58.6374,0.0267,35.7500]
[23.0191,7.6701,0.0210,58.6168,0.0295,35.7300]
